sakai_id,ind_tiene_contenido,ind_entrega_tarea,ind_tiene_notificaciones,ind_notificaciones_mail,ind_tiene_mensajes,ind_lee_mensajes,ind_activ_nuevo_mensaje,ind_activ_respuesta_mensaje,ind_usa_imagen_oficial,ind_mostrar_feed,ind_status_online,ind_notificac_examen,ind_notificac_tareas,ind_conexion,num_total_visitas,ind_al_menos_un_aprobado,ind_todo_aprobado
0b1d9093-8f1a-4237-8967-7ba46ba34ea6,1,1,1,1,1,1,1,1,0,1,1,0,0,1,3,1,1
0beb18e1-c02e-4f84-8ee2-7ac35c85353d,1,1,1,1,1,1,1,1,0,1,1,0,0,1,5,1,1
0d31cccf-0f89-4aca-a94a-c2c18e6d60c9,1,1,1,1,1,1,1,1,0,1,1,0,0,1,4,1,1
15e0f434-b635-42be-8c20-723ebbadf5ab,1,1,1,1,1,1,1,1,0,1,1,0,0,1,4,1,0
08c34730-372b-4dab-8bef-85b296df9233,1,1,1,1,1,1,1,1,0,1,1,0,0,1,3,1,0
03c35ad8-145b-405c-af57-191dd7f376bc,1,1,1,1,1,1,1,1,0,1,1,0,0,1,2,1,1
0530c8ac-a930-4341-90c1-4bd4b91c140d,1,1,1,1,1,1,1,1,0,1,1,0,0,1,4,1,1
05da3117-0203-4f8b-bac2-5193520bdd99,1,1,1,1,1,1,1,1,0,1,1,0,0,1,4,1,1
093ee2c9-7bc5-454c-961e-d4061028f6ca,1,1,1,1,1,1,1,1,0,1,1,0,0,1,5,1,0
09c1e44f-11fb-4d24-8c81-85834cb391b1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,3,1,0
02909a26-c134-478b-af4b-81c0d1daac23,1,1,1,1,1,1,1,1,0,1,1,0,0,1,3,1,1
04e560dd-dcf5-4493-9089-351b34935762,1,1,1,1,1,1,1,1,0,1,1,0,0,1,3,1,0
08e25df8-d217-499a-8652-6e79d2a05015,1,1,1,1,1,1,1,1,0,1,1,1,1,1,6,1,1
0db913e4-cb0f-4466-9100-f3c840593ee2,1,1,1,1,1,1,1,1,0,1,1,0,0,1,5,1,0
076e15a1-acb8-4f3a-b34a-42d8d21b8899,1,1,1,1,1,1,1,1,0,1,1,1,1,1,4,1,0
0004ed62-90c8-48aa-8e4d-1f30fd6f0835,1,1,1,1,1,1,1,1,0,1,1,0,0,1,3,1,0
019044aa-4fb8-48ce-9646-3788cc8ab207,1,1,1,1,1,1,1,1,0,1,1,0,0,1,5,1,1
046a1796-f44c-4c5c-a7b4-780e8d19bd1d,1,1,1,1,1,1,1,1,0,1,1,1,1,1,5,1,1
0af6e9d6-d156-4e68-b9c5-4ca66611b93a,1,1,1,1,1,1,0,0,0,1,1,0,0,1,4,1,1
0f5ca6ca-d35a-458d-bb9f-0992bdb11a46,1,1,1,1,1,1,1,1,0,1,1,0,0,1,2,1,1
12155c2c-4a6a-481d-816a-09b9d135493d,1,1,1,1,1,1,1,1,0,1,1,0,0,1,4,1,1
02d26bca-3913-4d84-9534-9cbd0bbf93d9,1,1,1,1,1,1,1,1,0,1,1,0,0,1,6,1,1
12245441-bf4b-451e-a85d-77d310811e92,1,1,1,1,1,1,1,1,0,1,1,0,0,1,2,1,1
034b6ad3-6b27-430a-bf83-758290f23789,1,1,1,1,1,1,1,1,0,1,1,0,0,1,2,1,0
075d1521-eb80-4261-8de2-54758be7a869,1,1,1,1,1,1,1,1,0,1,1,0,0,1,4,1,1
00628e11-1cc5-4d9b-a62a-ca20aff84cdb,1,1,1,1,1,1,1,1,0,1,1,0,0,1,2,1,0
02380f13-a195-4732-919d-87618c5a8033,1,1,1,1,1,1,1,1,0,1,1,0,0,1,4,1,1
0c08acdd-7c16-4624-9cb7-af8c542f703f,1,1,1,1,1,1,1,1,0,1,1,0,0,1,2,1,1
11dc4320-dbd5-40cd-8e06-f0698daa7214,1,1,1,1,1,1,0,0,0,0,0,1,1,1,6,1,1
00a7bb2b-af34-43d6-95ad-e0654bb70b8c,1,1,1,1,1,1,1,1,0,1,1,1,0,1,3,1,1
022d0305-6312-4437-9b1d-00d1121f37f3,1,1,1,1,1,1,1,1,0,1,1,0,0,1,3,1,0
06113dd2-52d7-4488-a532-7df086f94b35,1,1,1,1,1,1,1,1,0,1,1,0,0,1,6,1,1
0615f19a-cc35-4e68-8a78-035d7eee8d23,1,1,1,1,1,1,1,1,0,1,1,0,0,1,4,1,1
07e058e0-da97-4ee8-bc8a-56616a93074c,1,1,1,1,1,1,1,1,0,1,1,1,1,1,3,1,0
09106df9-1800-474b-a994-b968bcccb2a8,1,1,1,1,1,1,1,1,0,1,1,1,0,1,5,1,1
0da15e3e-95df-4699-a652-62241c0f7a5a,1,1,1,1,1,1,1,1,0,1,1,0,0,1,3,1,0
0da8079d-1ee0-4d95-a0fd-6c3c094b5633,1,1,1,1,1,1,1,1,0,1,1,0,0,1,5,1,1
131f440b-b4c5-4e95-ab49-07f6c10ce01e,1,1,1,1,1,1,1,1,0,1,1,0,0,1,5,1,1
03399a01-83d6-40dc-b064-251b8cb5bed5,1,1,1,1,1,1,1,1,0,1,1,0,0,1,5,1,0
085f9c8c-1e36-4f87-a0bb-be1d0ac2cbad,1,1,1,1,1,1,1,1,0,1,1,0,0,1,5,1,0
15a68aff-dc23-49bb-ae85-1abf16a57c7d,1,1,1,1,1,1,1,1,0,1,1,0,0,1,5,1,0
1383c7e3-225d-4a75-8749-e375218d52f3,1,1,1,1,1,1,1,1,0,1,1,0,0,1,4,1,1
00274ec1-e5af-4985-80b9-da8720d018a1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,6,1,0
041b507c-8400-49b5-9036-154cf68f290c,1,1,1,1,1,1,1,1,0,1,1,1,1,1,3,1,1
132e9521-50a1-48c2-984e-a248dd150d51,1,1,1,1,1,1,1,1,0,1,1,0,0,1,4,1,0
127bbca8-f9d5-4ef5-9b4c-942701a0bc28,1,1,1,1,1,1,1,1,0,1,1,0,0,1,2,1,1
02a57ebc-fc5e-486f-ad6b-039ef2871512,1,1,1,1,1,1,1,1,0,1,1,0,0,1,4,1,1
03768a11-9e6b-4ca5-96c6-5939d8fb7941,1,1,1,1,1,1,1,1,0,1,1,0,0,1,5,1,1
04e25afa-ff7d-41e4-a63d-4fcd5b00ebbb,1,1,1,1,1,1,1,1,0,1,1,0,0,1,5,1,1
12fbea68-33b1-402d-87ef-7798abd67b3b,1,1,1,1,1,1,1,1,0,1,1,0,0,1,5,1,1
05663b34-d223-4475-90fb-69745ea836b1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,4,1,1
01dcca26-895a-49d3-865b-7cdcfd7c699f,1,1,1,1,1,1,1,1,0,1,1,0,0,1,4,1,1
026673c9-f0bc-42e6-9e18-4bcd0b53d147,1,1,1,1,1,1,1,1,0,1,1,0,0,1,4,1,1
06d78a9d-d6f7-4efd-b2cb-dce63f3bbf93,1,1,1,1,1,1,1,1,0,1,1,0,0,1,4,1,0
1054c85d-03d7-44be-a357-20180f23e2e8,1,1,1,1,1,1,1,1,0,1,1,1,1,1,3,1,1
158bd2a8-7c0e-4a24-a178-b7859716caff,1,1,1,1,1,1,1,1,0,1,1,1,1,1,3,1,1
01a5a7c7-cc44-45ef-ab3f-ad8c93e3c495,1,1,1,1,1,1,1,1,0,1,1,0,0,1,4,1,1
011b08ee-623e-432d-9403-884da3ffe802,1,1,1,1,1,1,1,1,0,1,1,0,0,1,5,1,1
07b92edd-1606-4563-a1cf-72e4701058fc,1,1,1,1,1,1,1,1,0,1,1,0,0,1,4,1,1
10f008eb-6b5f-43c8-a038-2a1e30e0888a,1,1,1,1,1,1,1,1,0,1,1,1,1,1,5,1,1
0825bc0c-1c5e-43e6-a7dd-2cd92fcf4187,1,1,1,1,1,1,1,1,0,1,1,0,0,1,4,1,0
020a0772-f1f4-4762-a1c5-bafc3455745d,1,1,1,1,1,1,1,1,0,1,1,0,0,1,4,1,1
0d2e1980-69d9-4434-bc86-8da56526a5b6,1,1,1,1,1,1,1,1,0,1,1,0,0,1,3,1,0
0ebb6fc8-ff30-4ae6-815d-0d17c7d9d6ee,1,1,1,1,1,1,1,1,0,1,1,0,0,1,5,1,1
0f42dd67-b2bb-4b38-bf5f-c3bdcea20908,1,1,1,1,1,1,1,1,0,1,1,1,1,1,5,1,1
15029313-46e8-4ed1-85b7-ce45fadb65e1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,5,1,0
15ee287e-006b-4409-ab3f-160996e5a4f5,1,1,1,1,1,1,1,1,0,1,1,0,0,1,4,1,0
0d4852df-7f55-4e58-9d58-880cf3f6a5d7,1,1,1,1,1,1,1,1,0,1,1,0,0,1,2,1,0
074dab2d-30c7-4977-8c2b-5b1acf4730f8,1,1,1,1,1,1,1,1,0,1,1,0,0,1,4,1,1
12cbf1d3-f3c7-4dab-92b6-28186b49f227,1,1,1,1,1,1,1,1,0,1,1,0,0,1,4,1,0
148b8bcb-c09a-44a9-b843-0de988821fa2,1,1,1,1,1,1,1,1,0,1,1,0,0,1,5,1,1
1175cea5-cebb-4f92-8b31-8ac1ff7074d5,1,1,1,1,1,1,1,1,0,1,1,0,0,1,4,1,0
07b75eab-3192-4c58-a137-02f948b8a703,1,1,1,1,1,1,1,1,0,1,1,1,1,1,4,1,1
05088c2f-c028-4985-bca2-af199a4e4660,1,1,1,1,1,1,1,1,0,1,1,0,0,1,6,1,1
11f0cfdd-40fd-40a2-b352-363941b1b0ba,1,1,1,1,1,1,1,1,0,1,1,1,1,1,5,1,1
02feb236-f07f-48ee-9729-ac991a507155,1,1,1,1,1,1,1,1,0,1,1,0,0,1,4,1,0
06bfeaba-395d-4498-8afb-8287b837be0d,1,1,1,1,1,1,1,1,0,1,1,0,0,1,2,1,0
0ce11be5-274b-4360-b23d-5cf9503ff03a,1,1,1,1,1,1,1,1,0,1,1,0,0,1,5,1,1
122dae07-cbc2-4ef6-a49d-1f4ba0f421e0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,4,1,1
138ea5ee-59f5-4318-ab85-d825078ae1fd,1,1,1,1,1,1,1,1,0,1,1,0,0,1,4,1,1
00fc30ce-4dd5-4b64-9815-9727dcf5fbfe,1,1,1,1,1,1,1,1,0,1,1,0,0,1,5,1,1
15d4855f-8752-449a-974b-86d4e9ee72a4,1,1,1,1,1,1,1,1,0,1,1,0,0,1,4,1,0
0a0f118c-eb72-4d6c-9dea-1afd95d8cbd1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,5,1,1
0c793fc8-f306-43b4-a846-71473ab9ee9a,1,1,1,1,1,1,1,1,0,1,1,0,0,1,5,1,1
0eece690-660d-4409-96fa-dbbfd5fab3b3,1,1,1,1,1,1,1,1,0,1,1,0,0,1,4,1,1
10ae8572-95fb-444c-9dcf-9a453e7238bb,1,1,1,1,1,1,1,1,0,1,1,0,0,1,4,1,1
14b5201a-e1d7-45fc-b2ff-ea5bbf8ca46a,1,1,1,1,1,1,1,1,0,1,1,0,0,1,4,1,1
14c9ebee-e2a3-4769-b7b9-8feacc43c4e2,1,1,1,1,1,1,1,1,0,1,1,1,1,1,4,1,1
03c92681-76ba-4aa9-8070-445e18e2b80c,1,1,1,1,1,1,1,1,0,1,1,0,0,1,6,1,1
14cbda2f-c45a-40b9-a966-c913d921b8cd,1,1,1,1,1,1,1,1,0,1,1,0,0,1,6,1,1
1575d979-42e3-4922-b7a6-ed7eb3e75fb1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,6,1,1
07820e42-d98d-4b54-ae72-7666bc5e478e,1,1,1,1,1,1,1,1,0,1,1,0,0,1,4,1,1
13883e90-3975-4361-874f-d733c30fc476,1,1,1,1,1,1,1,1,0,1,1,0,0,1,6,1,1
085f58c9-7d76-431c-b416-95d93740a9dd,1,1,1,1,1,1,1,1,0,1,0,1,1,1,6,1,0
0d2dba65-4ce0-48b3-baf8-014417cd0fcb,1,1,1,1,1,1,1,1,0,1,1,0,0,1,6,1,1
05c91eec-3257-446d-9723-d4554bffac92,1,1,1,1,1,1,1,1,0,1,1,0,0,1,5,1,1
095223fd-5d15-43e6-a333-363918464af7,1,1,1,1,1,1,1,1,0,1,1,0,0,1,6,1,0
0a800167-2fe4-4f83-9b57-896f4e548e75,1,1,1,1,1,1,1,1,0,1,1,1,1,1,4,1,0
0bbd9ca5-dd26-441c-95c5-7beec559d58b,1,1,1,1,1,1,1,1,0,1,1,0,0,1,5,1,1
09dd6d4f-5d11-49b8-b2ca-89fc07c4b10f,1,1,1,1,1,1,1,1,0,1,1,0,0,1,6,1,0
0b76ca6d-71b3-4d32-a6b5-ff853f5088f6,1,1,1,1,1,1,0,0,0,1,1,0,0,1,5,1,0
0fbb1308-f40b-4735-9a72-386bd2607016,1,1,1,1,1,1,1,1,0,1,1,0,0,1,6,1,0
022874c4-abc1-44cb-8102-be8a981b823b,1,1,1,1,1,1,1,1,0,1,1,0,0,1,4,1,1
0651e272-89cd-443d-9961-3feae083c370,1,1,1,1,1,1,1,1,0,1,1,0,0,1,4,1,1
00198038-acd0-4f54-bb52-d9153878474c,1,1,1,1,1,1,1,1,0,1,1,1,1,1,5,1,0
0444bfaf-8998-4fd7-98f3-fb811d3bab32,1,1,1,1,1,1,1,1,0,1,1,0,0,1,4,1,0
07795e3a-40cd-4c43-905f-7398ac4c63d5,1,1,1,1,1,1,1,1,0,1,1,0,0,1,4,1,0
088b21a1-9aac-439f-9f30-d457a1770e77,1,1,1,1,1,1,0,0,0,0,1,1,1,1,4,1,0
0c845bea-96fe-44c2-80a5-a752ce04902e,1,1,1,1,1,1,1,1,0,1,1,0,0,1,6,1,0
10616717-d43e-4646-b47a-ca8aacc0c67f,1,1,1,1,1,1,1,1,0,1,1,0,0,1,4,1,1
13e499a7-d3eb-4f7d-9209-12810c51e333,1,1,1,1,1,1,1,1,0,1,1,0,0,1,4,1,0
0d34f943-2260-45e4-8027-ec656d1abc07,1,1,1,1,1,1,1,1,0,1,1,0,0,1,5,1,1
124a794d-f987-4ff9-afc6-7a5beeec3663,1,1,1,1,1,1,1,1,0,1,1,0,0,1,5,1,1
12b34b5a-a1ee-4e45-8a3d-b55b34e3f8b5,1,1,1,1,1,1,1,1,0,1,1,1,1,1,4,1,1
0abb930f-98a3-4822-8b64-742481ffe65c,1,1,1,1,1,1,1,1,0,1,1,0,0,1,5,1,1
00ca21b7-9a6b-440f-abf8-a3bbdeced75a,1,1,1,1,1,1,1,1,0,1,1,0,0,1,4,1,1
08dde207-f28d-4523-9626-34a4e68736eb,1,1,1,1,1,1,1,1,0,1,1,0,0,1,6,1,1
15c1dc8c-1f43-4908-be91-59e9e22b426b,1,1,1,1,1,1,1,1,0,1,1,1,1,1,4,1,0
0c6a0257-e58e-4ff8-9b56-92418981c906,1,1,1,1,1,1,1,1,0,1,1,0,0,1,6,1,0
034ec8b5-e61e-416c-8184-8ee60278e0a0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,4,1,0
05aab4ab-ed89-43f5-9ede-d341236726e0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,3,1,1
05d2d0bb-6b71-44f2-a290-a3d1e56b0b18,1,1,1,1,1,1,1,1,0,1,1,0,0,1,5,1,0
08aa4aa8-e44c-4cf6-a5ff-605e559a6cee,1,1,1,1,1,1,1,1,0,1,1,1,1,1,4,1,1
156bf94a-3cd7-4808-8fc2-fbf904ef8a2b,1,1,1,1,1,1,1,1,0,1,1,1,1,1,3,1,0
0f6dd899-c642-4cb4-a3a2-13cf46452e3c,1,1,1,1,1,1,1,1,0,1,1,0,0,1,4,1,1
01385c91-b316-4276-a563-04efc05e4019,1,1,1,1,1,1,1,1,0,1,1,0,0,1,5,1,0
019dcc2e-d1fc-4f74-8337-baca5f097fd7,1,1,1,1,1,1,1,1,0,1,1,0,0,1,5,1,1
10f39e87-35a4-4442-9e65-957fdb08cea4,1,1,1,1,1,1,1,1,0,1,1,1,1,1,4,1,1
13681514-2342-416f-ab1b-e8e74f85474f,1,1,1,1,1,1,1,1,0,1,1,0,0,1,3,1,1
0d8a47cb-0632-4e89-bd5f-676b429d637c,1,1,1,1,1,1,1,1,0,1,1,0,0,1,4,1,1
03ca4b62-4be3-4c98-adae-cd0ee5530ff6,1,1,1,1,1,1,1,1,0,1,1,0,0,1,3,1,1
04f04540-32b0-418e-a7bd-a2195d69d7e8,1,1,1,1,1,1,1,1,0,1,1,0,0,1,5,1,1
0678bfb5-b237-4f8e-a48f-bac3d5ac7bae,1,1,1,1,1,1,1,1,0,1,1,0,0,1,3,1,1
092b183b-487e-4b80-9668-c9d549c46fcc,1,1,1,1,1,1,1,1,0,1,1,0,0,1,5,1,1
021d6928-13f2-4bfd-8e28-d793082cf0eb,1,1,1,1,1,1,1,1,0,1,1,0,0,1,3,1,1
05fda273-8134-4591-bdb9-aea49973d3b2,1,1,1,1,1,1,1,1,0,1,1,0,0,1,3,1,0
0b717940-d325-4c06-8a5a-14b931544e4c,1,1,1,1,1,1,1,1,0,1,1,0,0,1,5,1,1
10c41b3d-d451-48f8-9797-333a8b85c2f8,1,1,1,1,1,1,1,1,0,1,1,1,1,1,3,1,0
0d9af22b-4bd3-4d83-8f67-c181f375aeb1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,3,1,1
0e7d2c6b-49a3-4bf2-8eee-8274517eb8fa,1,1,1,1,1,1,1,1,0,1,1,0,0,1,5,1,1
0ec18b0c-c222-4bef-880b-7ef1de772743,1,1,1,1,1,1,1,1,0,1,1,0,0,1,5,1,1
099a2dd9-e13e-4268-90d9-6fad19f4913f,1,1,1,1,1,1,1,1,0,1,1,0,0,1,3,1,1
0c9aacc1-ddaf-4500-a905-f5d87ff1df97,1,1,1,1,1,1,1,1,0,1,1,0,0,1,5,1,1
0ca0a45e-2270-4d2f-b045-8623a19ce049,1,1,1,1,1,1,1,1,0,1,1,0,0,1,5,1,1
0f348fc5-72ca-4d05-bf1c-a23026dd9e0a,1,1,1,1,1,1,1,1,0,1,1,1,1,1,4,1,1
13297ca6-26cd-45f9-b8c8-571ca7aa5739,1,1,1,1,1,1,1,1,0,1,1,0,0,1,4,1,1
14b2a53e-6205-4bb0-a0f4-7b54aa80c63e,1,1,1,1,1,1,1,1,0,1,1,1,1,1,5,1,1
0269ea1a-0955-4fef-a719-7a0cfc0dbab5,1,1,1,1,1,1,1,1,0,1,1,0,0,1,3,1,1
0c7341ad-8599-4424-bd1f-e07bde6d0d50,1,1,1,1,1,1,1,1,0,1,1,0,0,1,5,1,0
13bf7cde-e0bb-40e3-bf86-dbc2647d4c28,1,1,1,1,1,1,1,1,0,1,1,1,1,1,3,1,1
139ba34c-0f5d-4d58-8f31-975f637b4923,1,1,1,1,1,1,1,1,0,1,1,0,0,1,5,1,0
0a18f00f-1604-45cd-815e-fee6ed26daa3,1,1,1,1,1,1,1,1,0,1,1,1,1,1,5,1,1
02ce10dc-7663-46b0-8b0b-ae85d10352af,1,1,1,1,1,1,1,1,0,1,1,0,0,1,3,1,1
09aad3fe-8fe2-417a-9f54-0b28f6efc82d,1,1,1,1,1,1,1,1,0,1,1,0,0,1,4,1,1
0be336b5-b8fe-4734-a50b-5380c462ef61,1,1,1,1,1,1,1,1,0,1,1,1,1,1,4,1,1
15b88e1f-3fe8-4862-8165-5107d65d5d68,1,1,1,1,1,1,1,1,0,1,1,0,0,1,4,1,0
01bcdaec-3594-4a87-b677-2b750496d0f0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,3,1,1
02f8d214-e510-4080-9030-45a14e6948a6,1,1,1,1,1,1,1,1,0,1,1,0,0,1,4,1,1
0b064972-39fb-4c5c-8ef1-40a11af05582,1,1,1,1,1,1,1,1,0,1,1,0,0,1,3,1,1
0fb44021-4a81-4df9-a8e4-dea6c593637e,1,1,1,1,1,1,1,1,0,1,1,0,0,1,4,1,1
0a6ab64d-8498-449c-8cfc-6b41a3fc34f4,1,1,1,1,1,1,1,1,0,1,1,0,0,1,5,1,1
0cb9380f-b9cc-4ab9-8475-09186f3c6b76,1,1,1,1,1,1,1,1,0,1,1,0,0,1,4,1,0
0121a3ac-091e-44db-aed9-457d3e9426ec,1,1,1,1,1,1,1,1,0,1,1,0,0,1,5,1,1
062d53a3-6c4d-4c35-aacb-f0bab249c0a2,1,1,1,1,1,1,1,1,0,1,1,0,0,1,4,1,0
085d064c-e4d8-4c3b-9bff-46ba33d51ad1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,4,1,1
149f4ff2-29f7-4661-be32-1c270b880c1d,1,1,1,1,1,1,1,1,0,1,1,0,0,1,4,1,0
162b50e8-2e71-44f5-b525-c5b60de8174a,1,1,1,1,1,1,1,1,0,1,1,0,0,1,5,1,0
02d5a8b4-a182-4a8f-9105-5bee312de339,1,1,1,1,1,1,1,1,0,1,1,0,0,1,5,1,0
04c7209c-c858-42e7-a0fe-55f7d6c3e042,1,1,1,1,1,1,1,1,0,1,1,1,1,1,5,1,0
0a8edab6-84bb-41d4-8965-d5eeffd2d5bb,1,1,1,1,1,1,0,0,0,1,1,1,1,1,4,1,1
0e4f9355-ec1f-4149-85a5-ff8709b5c5db,1,1,1,1,1,1,1,1,0,1,1,0,0,1,4,1,1
0ee0b07a-036b-40c4-90ca-875c14950e3c,1,1,1,1,1,1,1,1,0,1,1,0,0,1,6,1,1
091b20c6-7b4c-4c6d-bc84-8afa951a69c8,1,1,1,1,1,1,1,1,0,1,1,0,0,1,5,1,1
1238c794-991a-400a-ab59-1e1f3c000c78,1,1,1,1,1,1,1,1,0,1,1,0,0,1,4,1,1
0a71e2a3-4077-44f6-a4d4-b143508f4e6d,1,1,1,1,1,1,1,1,0,1,1,0,0,1,6,1,1
0fe5c01f-e1bb-4bc4-aab4-f772d151e045,1,1,1,1,1,1,1,1,0,1,1,1,1,1,6,1,0
107e19d3-58a2-4246-8312-3fdb37ee69a6,1,1,1,1,1,1,1,1,0,1,1,0,0,1,4,1,0
15b00638-ce34-4a83-a900-0f7a847e424e,1,1,1,1,1,1,1,1,0,1,0,1,1,1,4,1,1
06dde1d4-cb34-4214-a6af-7ece598fc07f,1,1,1,1,1,1,1,1,0,1,1,0,0,1,3,1,1
0aa5ce7c-1c5f-4d85-bd8c-92323f17a39e,1,1,1,1,1,1,1,1,0,1,1,0,0,1,2,1,1
06776040-95c6-4952-ade3-804e65beee2e,1,1,1,1,1,1,1,1,0,1,1,0,0,1,4,1,1
079a288d-522a-4470-9cb9-02f114c2fba8,1,1,1,1,1,1,1,1,0,1,1,0,0,1,3,1,1
161ac98a-2084-4400-a2c7-33168622ff89,1,1,1,1,1,1,1,1,0,1,1,0,0,1,3,1,1
095a994b-d1d0-423b-a074-3639abdc25bb,1,1,1,1,1,1,1,1,0,1,1,0,0,1,3,1,0
007f3900-7ac1-4777-b278-b39949ffb5f3,1,1,1,1,1,1,1,1,0,1,1,0,0,1,3,1,0
02896c20-82ba-420a-8280-f827287422a4,1,1,1,1,1,1,1,1,0,1,1,0,0,1,4,1,1
08929893-1172-415e-bd8d-64231e401edb,1,1,1,1,1,1,1,1,0,1,1,1,1,1,4,1,1
0c967b61-0ac3-473d-ae27-7dd15d8189db,1,1,1,1,1,1,1,1,0,1,1,1,1,1,3,1,1
0dd3416f-7466-4421-860c-ddb588fa2a30,1,1,1,1,1,1,1,1,0,1,1,0,0,1,3,1,1
117e043d-bb00-4492-b92b-24a0ba71d039,1,1,1,1,1,1,1,1,0,1,1,0,0,1,4,1,1
12de1912-ffe8-4eab-88d7-ab2005c87c33,1,1,1,1,1,1,1,1,0,1,1,0,0,1,5,1,1
136fd84c-5b36-43ab-a1f7-ec4f5b2b56ea,1,1,1,1,1,1,1,1,0,1,1,0,0,1,5,1,1
13c52d99-5fd5-4b52-8aea-df1acc5d8809,1,1,1,1,1,1,1,1,0,1,1,0,0,1,3,1,0
14278d0a-0f45-453a-8057-3211749e5393,1,1,1,1,1,1,1,1,0,1,1,1,1,1,3,1,1
15044a2a-a977-4db1-b220-35cad18cf4b0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,5,1,1
00286278-5563-48b9-bc23-55dc7a39bd3b,1,1,1,1,1,1,1,1,0,1,1,0,0,1,3,1,1
135bae88-aa5f-4b13-8ce4-6202a8a5be00,1,1,1,1,1,1,1,1,0,1,1,0,0,1,3,1,1
0e68428d-6660-4629-9bba-90612666e0f2,1,1,1,1,1,1,1,1,0,1,1,0,0,1,6,1,1
142023a9-0bad-40d8-bed8-4311fa38b65d,1,1,1,1,1,1,1,1,0,1,1,0,0,1,5,1,0
0c8f0317-8439-469a-8e98-b45fbb69d937,1,1,1,1,1,1,1,1,0,1,1,0,0,1,4,1,1
13583a3d-e087-4aed-bf4f-77e32cf80de5,1,1,1,1,1,1,1,1,0,1,1,0,0,1,4,1,1
